pk,user_pk,caption,like_count,taken_at
3331669502770475178,1074846,"Apple co-founder Woz calls out US lawmakers for TikTok ban: 'I don’t like the hypocrisy`

'Look at what we're accusing TikTok of, and then go look at Facebook and Google...'",496,1711385976
3283428379737213694,192592722,"Nightshade v1 is now available for download from @theglazeproject 

You can get it here: 
https://nightshade.cs.uchicago.edu

If you’re not familiar, Glaze is an image protection project from a team at University of Chicago, and helps protect your images from being scraped en mass and included in AI datasets.

Nightshade is an AI poisoning tool that can retrain the AI and mess it up. Here’s more info on the launch and instructions from the official Glaze team.",364,1705635186
3276054204659114482,60521479578,"This whole post office scandal wasn’t caused by an IT Failure it’s was caused by corrupt people trying to cover up the IT Failure, IT fails all the time and 700 people aren’t always convicted",702,1704756116
3150653414811787383,178805392,During a lot of human history people assumed the future would be better than the present. What do you think? Is humanity as a whole in better shape 100 years from now?,118,1689807176
3164264941471758774,1446721944,Hey @zoom your new terms are insane,197,1691429797
3231646571095011261,8275429442,Anyone who thinks artificial intelligence will replace actual writers has never heard a software engineer tell a story.,887,1699462313
3205725003726284864,3544549933,"If AI can already make an ad like this, imagine how much it can hurt our democracy. I have a bill to put guardrails in place about the use of AI in elections before it gets out of hand.
https://www.cnn.com/2023/10/02/entertainment/tom-hanks-ai-dental-plan-video-intl-scli/index.html?utm_medium=social&utm_term=link&utm_source=twCNN&utm_content=2023-10-02T20%3A01%3A06",2382,1696372221
3141718339424607715,23499137,"Where are the AI people on Threads? Please tag them, I need people to follow 🤠",288,1688742032
3551873787284746876,296959425,You’ve overestimated the richest person’s net worth by a multiple of literally 1.75million times according to ChatGPT. You might have made the most incorrect statement in the history of the internet,153,1737636372
3551993739295609052,59057663467,Colossal legs allow strange movements…watch the bride! All of her! Don‘t skip! #bride #muscle #musclegirl #wedding,2121,1737650675
3552784652684319837,1551360443,"Translation: watch as I screw America over and ruin our chances of being the leaders in an increasingly important tech sector which China will definitely step in and lock us out for good. 
America about to get poorer fast.",129,1737744956
3548406598324680570,1717689304,Do you think my sunglasses look cute?,10059,1737223051
3145462403857636207,199721517,What could possibly go wrong?,782,1689188360
3140600564227644850,49162185764,"Let this be a thread where academics can post to find other academics. 

Post below, reshape, and like to boost it on the algorithm.",1007,1688608783
3545559291623511331,35542507,"I asked @climatediva if she could break down how these wildfires are connected to climate change and less than 24 hours later she made this brilliant breakdown.

Thank you Summer ❤️🌍",18514,1736883625
3533808127042961214,64232610857,👽 🛸🛸,4037,1735482780
3534708440677317443,335574193,"AI RANT: 

My views have been steadily declining on Instagram so much to the point I stopped doing spoken word poetry. My followers were no longer seeing my posts. 

I was putting a ton of effort in: shooting footage, writing poems, editing the videos. It came to the point where it was no longer worth my mental health to create content that was not being pushed by their algorithm. 

But this trash? This is given millions of views. It breaks my brain thinking about how many real artists struggle",1327,1735590103
3547399135970331641,47871905591,"Imagine convincing your kids this is from 1991 and not an Al generated video. This Michael Jackson music video, titled ""Black or White,"" is known for its early use of photorealistic face morphing technology.",11262,1737102988
3528838216885281667,308663909,"If anyone asks why Gen X, don’t give AF about anything - it’s cause we grew up in a time when shyt like this was not only okay, but marketable! 
You new 🥷 got it easy",772,1734890318
3542918662724043829,13670679,"TikTok is half of my income. 

My heart is breaking. What a sad time to be an American. The American dream is non existent. 

Work your ass off to build a platform just for oligarchs to take it away with no back up.",2381,1736568838
3209766587422175445,5429930915,Artificial intelligence art made with Midjourney.,117,1696854016
3542368423690438675,53930241498,"So - help me understand American insurance

You pay monthly to an insurance company 
Who are supposed to support you if life happens.
But when life happens, they often deny supporting you eventhough you paid them to.

Does that sound about right?",441,1736503244
3246833107583863431,327693598,"A federal judge in New York on Wednesday will hold the first hearing in a closely watched case about copyright concerns raised by artificial intelligence.

A group of well-known authors, including David Baldacci, Jonathan Franzen, John Grisham, George R.R. Martin and Jodi Picoult, is suing OpenAI over the alleged misuse of their work to train the popular chatbot ChatGPT. https://trib.al/jSvXwNA",124,1701272689
3554124903460582141,404537269,"A confession through artificial intelligence! 💩

ΥΓ: Πιστεύω ότι είναι το πιο αληθινό fake video που έχω δει μέχρι σήμερα....
👏👏👏",557,1737905011
3509454865875822178,17846612119,"The way I rolled my eyes into the depths of my skull upon seeing this. 

New authors, for $5k you can easily hire an editor and cover designer and indie publish your novel. Don't fall for this A👁trash idea of a company. 

Authors who use A👁 get kicked out of author groups every day and are boycotted by readers as well. Many publishers are adding anti-a👁 warnings into their copyright pages too. The pub industry will stand against this. AuthorThreads 

(Article below)",102,1732579643
3522145607163729226,48525051,"From Wikipedia: His tenure as CEO was marked by rocketing profits as medical care became increasingly denied. In 2021 the American Hospital Association criticized Thompson for planning to deny insurance payment for non-critical visits to hospital emergency rooms. Under Thompson's leadership, the company started using artificial intelligence to automate claim denials.

Such a humble, lovely man 🤨",150,1734092497
3529576302653301849,466062880,"Why is a courtroom sketch artist still a thing, who is this for",137,1734978305
3463634628631001291,3019126490,no one told me that focusing my entire education on building machine learning products would mean I get ordered around by the dumbest MBAs on earth,648,1727117445
3501606435266236015,1425545666,Her blink rate my GOD. Something’s gone wrong.,5118,1731644037
3530418318986026840,5703782839,"Apple Explains Why It Doesn't Plan to Create a Search Engine.
Apple's senior vice president of services Eddy Cue has explained why the iPhone maker does not plan to create a search engine like Google.",186,1735078681
3526178112338802491,48107284164,"🚨D.O.G.E. Staff DEFEAT SUPER RINO BILL🏆💪

Incoming D.O.G.E. (Department of Govermnent Efficiency) Executives Elon Musk and Vivek Ramaswamay Use Artificial Intelligence To Scan 1,500 Page Continuing Resolution Bill To EXPOSE HIDDEN RINO OBJECTIVES

A.I. Successfully Sniffs Out Congressional IMMUNITY FROM TRUMP DOJ, HIDDEN 40 Percent Congressional Pay Raise, Special Affordable Care Act (Obamacare) Opt-Out Privileges for Congress, and Billions In Pork Spending!

Great Job D.O.G.E. !

Congress",320,1734573209
3492566830441017033,555787968,"I was laid off from my job on September 3rd tomorrow will make 2 months. I've completed 1000s of applications. I've only had two interviews, several application rejections, and lots of ghosting. Since I was laid off serval of my family, friends, church members, and associates announced they too were laid off from their jobs. Something is silently going on in American and no one is talking about it. This is the longest I’ve ever been out of work.",2067,1730566432
3407522026120621645,4577363003,為什麼AI叫AI不是BI(悲哀),431,1720428301
3534283731312135122,4036926757,chaiGPT (genuinely pure tea) ☕️,3143,1735539474
3483865998769296338,58044997358,"For everyone crying about Rings of Power, you know what would actually make Tolkien spin in his grave? 

THIS. AI in general.

The irony that people bandy about that paraphrased thing about ""evil cannot create anything new, it can only corrupt"" about RoP when AI exists. It is a literal description of AI. It steals existing stuff that others HAVE created, corrupts it and regurgitates it.

Also wtf this was published in @forbes? I thought that was meant to be a reputable magazine",422,1729529212
3522311660104919170,196257358,If Im the professor I’m going to say nope! Because if you can figure out how to put together a song of this caliber with no power or time you surely could have figured out your paper. A paper that I’m sure you had more than a few hours notice of its completion date.  Nice song though 😉☺️,255,1734112292
3520416118322005831,20659307,I once had a client tell me that my prices for her brand identity project was “ridiculous”. She asked me if I felt comfortable charging that. I told her I feel comfortable doing great work and getting paid for it. She decided this was too much and said her husband had a copy of “Adobo” and they’d take care of it. 🧵,9503,1733886326
3550213220571061870,1356792874,"*R. KELLY: TALENT CAN NEVER BE HIDDEN. NEW SONG FROM PRISON!*

I am indeed pained ☹️😭",2160,1737438428
3531469412475006745,1943283683,"How Wikipedia fights against fake news
""Wikipedia works because actual human beings write and protect all the information on the site.""

https://www.brusselstimes.com/1080893/how-wikipedia-stops-fake-news",1116,1735203981
3493750409634687320,48806676911,🥹♥️,5594,1730707526
3499153838491199264,2359230666,snow covered roses >>>,18209,1731351664
3472883977594017945,5912718796,"Alright, I have to admit something huge. And a part of me is scared of your reaction. But this is part of my becoming and stepping deeper into authenticity and owning my shadow. 

So, hear me out. 

I was inspired to share my love for ""Letters to a young poet"" by Rainer Maria Rilke with all of you yesterday. I shared six quotes, that felt so close to my heart. And I was happy that so many of you loved this and were inspired by my post to read this book. 

Then, I realized something this morning.",178,1728220053
3490465823053202592,63459705859,Is your iPhone’s battery life better or worse with iOS 18.1?,994,1730315972
3504845176387193102,59719381683,"The owner recharged his mini robot in an exhibition hall, then, at midnight.",20762,1732030177
3435473774952340202,38737749073,︎,659,1723760409
3504141665289748749,30435191440,Speechless,242,1731946263
3419693528488917915,3578301928,"How to Become a Farmer 🧑‍🌾 

00. Learn Python 
01. Write code day and night 
02. Become a senior developer 
03. Burn out solving problems 
04. Finally had enough of this. Quit.
05. Become a farmer. Work with trees and animals and grow crops.

Thank you for coming to my TED talk.",702,1721879257
3146152007287234397,26106603942,intelligence is such a turn on🤰,487,1689270567
3498699786359654761,9535657370,"Our country has survived the Civil War, the Great Depression, and the Insurrection.

If those who came before us gave up, then our country would’ve been long gone.

I’m not giving up now, and neither should you.

We’ll survive this.",3403,1731297537
3455740339649016635,5980587082,"HAPPENING NOW:  Another sold out, packed crowd to see Harris is Charlotte, NC. Let's go!!! 💙🩵",6131,1726176395
3282326705719308641,15272639500,"As a mother of four school-aged kids, I'm horrified to see how artificial intelligence was weaponized to bully and humiliate students at Westfield High School.

Today, I am joining @repjoemorelle and the Mani family to take action by cosponsoring legislation to ensure that this type of attack doesn’t target New Jersey children.
https://sherrill.house.gov/media/press-releases/sherrill-takes-action-to-protect-students-from-ai-generated-deepfakes",156,1705503856
3487434186613455578,55620988772,No one has ever been able to explain to me why real estate agents deserve a percentage of the sale price instead of a fixed fee.,1938,1729954573
3485881366504131452,65575059727,"I suspect it's trained on Grindr, but seriously ... leave people be ... who df needs this???",812,1729769462
3483382708773920547,45430090486,"Yes, Trump just posted this.",2530,1729471599
3481104568882101548,62519060828,💔,92260,1729200040
3315735312407197327,558170,"A document unveiling OpenAI’s strategy to develop human-level Artificial General Intelligence (AGI) by 2027.🧵1/7

Here is a summary of the core content:

1. OpenAI's Plans:
 - OpenAI began training a 125 trillion parameter multimodal model in August 2022, known as the first stage Arrakis or Q*.
 - The model completed training in December 2023, but the launch was canceled due to high inference costs.",269,1709486472
3461538251771492420,388706042,"There is sex, and there is violence. Donald Trump’s repost of a fake image purporting to show Kamala Harris with Sean “Diddy” Combs illustrates that he does not understand the difference, Megan Garber writes:",1162,1726867537
3454416242931558248,27349087,Nneka Ogwumike tells a fan she will consider being the WNBA commissioner when she’s done with her career as a player.,664,1726018527
3448408492607091365,29793407859,Someone just came at me and said AI is the same as braille or text to speech. The idea that AI is an accessibility tool is so insulting. Being disabled does not entitle you from building stories on the scaffolding of stolen work.,389,1725302348
3435359915168069911,63879170807,We are doomed,3519,1723746891
3438219645255653241,318256756,"🚨FAMOSOS: A influenciadora Jéssica Alves anunciou que está namorando com o fisiculturista britânico Dalton Phillips.
(📝🎥 Redação/Reprodução, X: choquei)",307,1724088492
3554194035315385723,48006993806,"Online 
Queria um namorado 🥺🥺",513,1737912998
3470201740875083007,1472031107,"As Microsoft strikes a deal to restart a reactor at Three Mile Island to power AI, nuclear specialists weigh in on the unprecedented process",361,1727900305
3546659968637314565,7140015360,"Men who love black women, heart this.. ♥️",1440,1737014836
3468573325581800971,34968747541,God protect this military family🙏🥰,4726,1727706183
3543398412097149339,70930297307,"Here’s a glimpse of 40 BCE Rome brought to life with AI. Imagine how much better this will get, giving us an even clearer picture of what life was really like back then.",267,1736626109
3412000128833723664,64870839970,"Let’s me know where are you from?
I’m from New York 🇺🇸 🇷🇺",353,1720962158
3501372067306827660,1608919282,"1. Research ways of generating income passively.
2. No, seriously spent your 2 weeks of deep research.
3. Etsy, faceless YouTube, e-commerce, Tik Tok shop you name it
4. It's 2024 but if mentally you're living in 2010 it's gonna be hard to make money.
5. Be open to new opportunities 
6. Use Chat GPT every day for 30 min and after 6 months ask him:
""Based on what you know about me what job or business can I make to earn X amount a month?
7. Follow @bo.predko for more cool tips and tricks.",943,1731616098
3404028286387471107,60145771544,"My 8 yr old niece looks at him & says: “walk away before she blows.” You already know what happened autism and ADHD won, but it won for me. Needless to say that man and the security guard will never question again what people of color should be driving. ￼",852,1720011815
3495260569555342940,1127379507,"Listen, I am going to say one other thing for the sake of it: something doesn’t smell right.

He couldn’t hold a rally at capacity. People were abandoning the GOP in droves. The Haley voters after she dropped out voting for her by 25%. The bomb threats. Elon at the last minute.

Something doesn’t smell right.",10763,1730887551
3526343719371061032,69964535330,I felt cute this morning so I took this selfie. Do I look cute.,1644,1734592951
3488426075908693095,4373539620,"What's the difference between scifi and fantasy?

In fantasy, the protagonist is British. In scifi, the villain is British.",2334,1730072815
3383724698432303339,16169171,Funny to me how many AI bros opine on the creation of super intelligence while they catastrophically misunderstand how human intelligence and cognition work and what standardized tests actually measure. They leap from “my model can pass a high school reading comprehension test” to “my model is as smart as a high schooler” but like a high schooler knows you can’t eat rocks and knows how to count how many r’s are in “strawberry” and your model doesn’t.,242,1717591439
3508189739460575564,69770768366,"Porn is artificial sex
Alcohol is artificial fun
Junk food is artificial food
Drugs are artificial happiness
Smoking is artificial relaxation
Celebrities are artificial role models
Social media is artificial communication

Don't sacrifice the real thing for cheap dopamine.",27863,1732428828
3483803719754333278,363062010,Anyone else suspect that Elon Musk is spending $70 million to help Trump because Musk is being investigated for crimes and he knows if Trump wins then Trump will protect him? Just a hunch I have. Anyone else?,3940,1729521788
3504451878387585607,179975649,"Wow, the President elect was invited to France and he’s letting Trump tag along.",2759,1731983240
3502392412769206928,60618090720,I adopted this cat and I can't find a suitable name for her🌕🧡💛❤️🤍,4674,1731737732
3200773934299936698,1822638,"Hollywood's writers union said its members could return to work on Wednesday while they decide whether to approve a three-year deal that provides pay raises, protections around use of artificial intelligence among other gain https://reut.rs/3PTqdAw",127,1695782008
3469361911710683767,2128473724,"Dear algorithm, please connect me with:

- IT Students 👩‍🎓👨‍🎓
- Software Developers 💻⭐
- Software Engineers 👩‍💻👨‍💻
 

Thank you 🍀",180,1727800190
3501983669809489874,67629333929,Ai robot reacted to its nose being touched,197,1731689022
3454009545985462466,45430090486,"In her latest video to promote her book, Melania Trump suggests there was a conspiracy involving law enforcement to assassinate her beloved husband.",1242,1725970058
3435285031204024557,5511100943,"As Jill says, cancer steals time and steals hope. Our family knows the feeling, as too many families do.

That’s why we launched the Cancer Moonshot and are announcing $150 million for cutting-edge cancer research: To end cancer as we know it.",13663,1723737915
3487287928590298368,58712495227,"At Denmark’s first AI supercomputer launch with Jensen Huang, the Danish King joked, 'I am not the only King in this room. The other one is wearing a leather jacket.'",3128,1729937179
3433419985430039856,5396709903,"捕捉我爸偉大的一瞬間 
來台灣之後每天熬夜遠距上班
從天黑到日出",18434,1723515578
3485455982837651239,33086999,"BREAKING: Trump recently groped a donor's underage daughter at a fundraiser.

It’s on video but the campaign is trying like hell to make it to go away.",4129,1729718753
3387347453441945336,800243184,"iPhone 12 event in 2020: 5G 5G 5G 5G 5G 5G 5G 5G

WWDC today: AI AI AI AI AI AI AI AI AI AI AI AI AI",282,1718023305
3426036014547025809,33805043,"“crystals are just rocks” 
“there is nothing special about crystals”

ok that’s why a tiny piece of quartz is inside every computer serving as the time clock of our technological reality…but go off, captain geology",2035,1722635341
3486147415865350327,219981303,"1990s: WTF, you used Photoshop? You didn’t do it by hand? Cheat.

2000s: You used a computer to make music? You didn’t record all the instruments in a studio? Cheat.

2010s: You put your music on the internet? You didn’t sell manufacture CDs and distribute them to stores? Cheat.

2020s: You used AI? Cheat.",326,1729801178
3554267672083861982,174711009,"You want to compete with China in AI? Here's your playbook:
• Expand CS education everywhere
• Remove financial barriers to entry
• Build inclusive workplaces that retain talent
• Stop the culture war nonsense",1936,1737921745
3475815368277744470,2268951538,write a sad story,507,1728569502
3364718584591213626,232024162,"🆕👕👀

Discover our new Nike 𝗛𝗼𝗺𝗲 jersey for the 24/25 season launched with photos of our Parisian players taken using artificial intelligence, a first in the history of the club.

This new kit offers a modern and daring interpretation of the traditional Hechter jersey.

➡️ https://bit.ly/3QG1kIF

💻 https://en.psg.fr/teams/first-team/content/paris-saint-germain-and-nike-unveil-the-club-home-kit-for-the-2024-2025-season",254,1715325733
3472011893181297364,65404002477,Ik I'm going to get a lot of hate but Islam is the only truth.,2228,1728116092
3462971642797866952,6952611611,Clearly not,6767,1727038411
3376650470473756570,1285554631,"iOS 18 will feature a revamped Home Screen with the ability to recolor app icons and put them anywhere on the grid

Users will also be able to create custom emoji using generative AI

Source: @markgurman",2413,1716748125
3465119898006029138,1393985902,"Sam Altman's OpenAI
Picture from March 13, 2023.",1045,1727294502
3458428039992589533,5906166977,What’s a career you wish more Black women knew about? 🤔 I’ll go first! ⬇️,3199,1726496771
3374304553162272444,659532,"If you spend long enough working in tech, you will live to see the same acronym used for two completely different things.",859,1716468470
3370063965989400452,3994335279,"The former head of alignment at OpenAI explained his resignation at length today and I'm cross-posting as I think it's well worth the read.

I am unsurprised to hear about the dynamics and incentives he is describing here. They are natural for a company, especially one built to grow so aggressively. And they are the reason that we need regulation to introduce these products safely.

Even the best laid intentions don't survive contact with the economy.",855,1715962952
3448498262381180974,66930655553,"They’re ACTIVELY ADMITTING IT. They’re stealing YOUR work for THEIR profit. 

https://futurism.com/the-byte/openai-copyrighted-material-parliament",2679,1725313049
3341641972034613737,3179497217,"People say 'ai art is not art'. Yea it's not art, so why call it such? It's AI images. Don't give them the honor of being called art 🫡",710,1712574787
3366343301647550813,4904885412,It is handmade made from old driftwood!🥰 Grateful to those who appreciate my efforts😍,12205,1715519415
3441083743870726866,6752616215,"感覺可以閉著眼睛猜出台灣號稱愛看電影的直男的前四名電影：隨便一部大衛芬奇（但九成九會選鬥陣俱樂部）、隨便一部諾蘭跟昆丁，然後還有讓子彈飛。

不然就是參考IMDb排名。
（純粹講屁話而已不要鞭我。）",317,1724429170
3324566908090877326,2006723713,"Ask yourself why, in this very divided time, reps and dems agree on the TikTok sale.

Because they know the truth, a Chinese owned TikTok is a threat",1986,1710539280
3441222728978958126,8299861316,Imagine what AI can do for you 😏😂,1945,1724445759
3437890717837029482,53219470205,"兩個月時間，同過150位朋友一對一AI 私補，

我嘅總結係：

唔  好  學  AI

除非你目的係做計算機工程相關行業、做軟件開發、
又或者真係好熱衷 AI 呢門技術；

對於大部份人黎講，其實我覺得，
只要肯用是但一隻LLM + Perplexity 其實已經好夠。

唔好晒時間「學」 , 直接落手試，落手玩，
1 . 一有唔明問Perplexity, 
2. 叫佢step by step 教你，
3. 你跟住做

肯咁玩，你已經行先過八成人；

我成日打埋D 好悶既內容，係因為相信 follow 緊我既各位，唔係滿足於「娛樂化學習」，i.e. 係social media 睇左一大堆知識，水過鴨背以為自己學左野，而真係著重自己既內在成長啟發。

(續）",302,1724048531
3435310944186942609,1127379507,I love this messaging team so much I want to marry them.,1990,1723740998
3433432274881160563,284399,haha the host of Fox News’ only alleged “comedy” show apparently never stops working [finger to earpiece] oh sorry I’m being told he’s serious here,2467,1723517043
3423689370518086869,3617487874,"4 skills you need to become a millionaire:

1. Writing 
2. Communication 
3. Marketing
4. Sales",1254,1722355599
3426866204629776578,284399,the scream I scrumpt,4706,1722734307
3420881996262853793,1223862076,"Just curious but like… Elon Musk owns Tesla that makes electric cars, and also supports politicians who hate electric cars? Is that a true statement?",356,1722020934
3406256126922311582,1146905484,"Bad news, folks. My appeal was unsuccessful. I’ll be more careful quoting elected officials in the future as not to offend the algorithm.",1637,1720277394
3394675042595335317,8146035300,"The federal law requires a judge to recuse from a case if ""her impartiality might reasonable be questioned."" (28 USC 455). Here's what a federal judge of 27 years just said about Judge Aileen Cannon's impartiality problem:",2297,1718896875
3395359064781374556,1833643252,"Before all of this AI hype, I didn't really fully grasp the level of disrespect and outright hate towards artists from people I would never expect it to come. 
I mean, I never thought  it's possible to hate, disrespect and even despise those who spend their life creating things that entertain people, make them smile and experience beautiful emotions and make their life generally  nicer and more interesting and beautiful. 
I'm still processing it.",1006,1718978363
3365231927211022873,45629286889,"Friday tradition time: ending the week with some shared joy.

Tell me something good.

What good thing happened in your life this week?

Found a penny or found your calling, either works.",539,1715386928
3340931226965533275,60011953181,"Today is my birthday, I just want a wish 😞😞😢😢
benazirart477@gmail.com",4247,1712490059
3293772998377185322,1347193480,"Social media are undergoing a profound but little-noticed transformation. Strikingly, they are no longer very social. The tide is turning https://econ.st/3Sn1KUc",299,1706868360
3336634672442395634,18586734,"Instead of answering where their VP candidate is — she hasn't done one interview since their announcement of her SIX days ago — the Kennedy Campaign has resorted to low-level smears of Vice President Harris: 

“She shows up, she cackles on cue…”",133,1711977891
3293273432262290471,45430090486,"An urgent plea for reinforcements from the Border Trucker Convoy: “We need keyboard warriors. If your sittin’ at home, you’re on your phone, we need you to be warriorin’ fer us.”",1912,1706808839
3287300005360798111,4174300613,What do u think about Ai artists?,685,1706096719
3285381458167535649,13706693,"It's absolutely dire in media right now. You can thrive as the biggest, and it's easier than it's ever been to make money off a newsletter, but almost everything in-between is in crisis. And so much of what has mattered, and does matter, in journalism, happens there. https://www.nytimes.com/2024/01/21/opinion/pitchfork-gq-internet-media.html",2495,1705868011
3330064983612789085,28204630440,Name something the United States gave to the world.,134,1711194702
3275806275080693478,175419982,"I don't think anyone would call a person, who enters words or prompts into an AI which in turn generates Beethoven-like symphonies, a composer, so why would we call someone who does the same to generate photo-realistic imagery a photographer or even an artist? We shouldn't. I'm photography, you capture light. An AI that outputs an image that looks like a photo didn't capture light. It doesn't even tangently meet the definition.

I feel like we need a new word for people who make stuff using AI.",120,1704726560
3312932214773139586,25025320,what are you doing with your extra day this month?,2008,1709152317
3310905726413877169,45430090486,"Apparently, Google AI is identifying Jim Jordan and Catturd as pedophiles.",1315,1708910741
3307002782349873938,1107766105,"Extra Spicy Tip w/o the EXTRA work. 🌶️ 🌶️ 🌶️ 

Instagram’s Generative AI backdrops can transform your product or UGC shots in seconds. 

🩷 Go to IG stories
🌟 Click the sparkly icon
📝 Type in your prompt
✨ Wait for magic to happen

Share your AI backdrop pics in the replies - we can’t wait to see what you create! 👀",478,1708445473
3308080468757061332,13842858615,"Every time someone says ""Your job will be replaced by AI one day"" to me. I can't help but giggle. Because I have probably the ONE job that AI can't do. Because the law is all about ""Well it depends."" You can put 10 lawyers in a room and not a single one will interpret the law the same. 

So when I say I'm anti-AI in the arts, it's not from any source of fear of my career. It's because it doesn't belong there.",330,1708573944
3286401866065425073,3575973,You guys…,938,1705989653
3265304220905784412,1091359,"One of the sad things about the proliferation of AI art is that when I see a photo like this I immediately think “That’s so cool, too bad it’s not real”.",251,1703474618
3277411669138823379,227003089,Ai “artists” are insufferable and watching the trend die is beautiful ☀️,413,1704917938
3250885983011401837,245853115,CHASER:,625,1701755830
3408440755435998106,1413900202,BLADE RUNNER is the only futuristic movie where hovercars make sense. Only police have them and the streets are too full of poor people for regular cars to drive.,1742,1720537822
3553968916894045968,747061,"1. China is not communist.
2. No, it doesn’t. There is no one in America that is treated worse than the Uighurs. Hong Kong jailed 47 people for YEARS because they dared hold an unapproved political primary with the intent of getting rid of a highly unpopular leader.
3. No, China is not economically thriving. The per capita GDP puts it at the bottom of all large countries, together with India. And the boom is over.

You’re sure being exposed to a lot on redbook. But it’s not truth.",342,1737886131
3242884805414081973,11613233563,"In case you missed the antisemitic subtext, Musk is amplifying a coded claim that J*wish s*x pr*dators control the media and that they’re deliberately protecting Altman—but not Brand—because he’s one of their number.

This is a key facet of QAnonist dogma: the media is run by J*wish s*x pr*dators who protect their own.

Musk knows exactly what he’s doing here. Remember that unlike the rest of us, he’s steeped in QAnonist lore, follows and amplifies QAnonist content, and is a virulent antisemite.",935,1700802015
3240575373681865273,48747997289,"X filed this in federal court in Texas to avoid application of an anti-SLAPP statute.  In the Fifth Circuit — including Texas — anti-SLAPP statutes do not apply in federal court even to state claims.  The Ninth Circuit — where X has its principal place of business - applies anti-SLAPP statutes.

That’s because X’s purpose is to harass and abuse and maximize the cost of litigation, and anti-SLAPP statutes interfere with that aim. It’s because X’s attorneys are unethical shitbirds.",2571,1700526709
3244174999975398502,362777300,"He stops the car from crashing into parked cars multiple times.
The car drives through a stop sign where a KID is waiting to cross.
Then the car turns into oncoming traffic.

In each incident it becomes more evident how dangerous fsd and how inefficient the steering wheel is.

Yet, they don't stop.
With zero (critical) thinking, they're still praising the car in what looks to me like a ""role playing elon"" state.

So dangerous. All of it.",268,1700955818
3211561920484910926,7833301120,"Why You’re Not Seeing Palestinian Suffering - My latest article on the shameful and blatant double standards we are witnessing today. 

https://religionnews.com/2023/10/11/why-youre-not-seeing-palestinian-suffering/",2698,1697068036
3204177478146746062,34104399820,NEW: The official RNC Research account boosts tweet calling for everyone who supports democracy to vote for President Biden,3347,1696187742
3217886020020267157,35297610726,"Streamers host TV shows not in the interest of journalism, but to sell you phones or paper towels. https://www.theverge.com/2023/10/19/23924549/jon-stewart-apple-ai-china-cancel",778,1697821928
3149253190588104492,24888091249,This seems pretty clearly like a pretty desperate ploy to generate controversy https://www.politico.com/news/2023/07/17/desantis-pac-ai-generated-trump-in-ad-00106695,314,1689640257
3146092039585417643,38799880,He’s doing Numerology now.,571,1689263418
3554157879047486342,53094758488,"""Ok. Deepseek is just as good, if not better, than OpenAl and costs 3% of the price...

It took them 2 months and less than $6 million to build, using reduced-capability chips, while US companies are pouring in hundreds of BILLIONS.

So... what happens to the Nasdaq?""

RIP Shiticon Valley",343,1737908657
3470770456836045779,47454599214,"""Artificial intelligence is being used for mass 
ass # a # ssi # na # ti # ons in Ga @ za.""

Julian Assange",145,1727968215
3550430635594409222,6249448167,"What happened 😳😳😳
Could someone explain?",5907,1737464345
3544841690827868798,1943107070,We are all voluntarily entering the dark ages. How can adults suddenly not understand how water pressure works?  You can't drive down a highway without seeing water towers. LA did not run out of water. It ran out of water pressure when its tanks/towers ran dry. Water then has to be pumped up to refill them to recreate the pressure. There's not a single city in America with a water system that would not have failed under similar conditions. This is freaking basic science.,3316,1736798081
3264408024248547327,5980587082,"Grok, launched this month on X, has angered conservatives by endorsing diversity. Musk says he’s trying to fix it. 🤣😅😂",344,1703367783
3485097401004921716,68748084855,small photoshoot in front of my house,5381,1729676006
3477733805114635792,52854218205,What do you think,468,1728798197
3448301156517499081,5536315683,笑死不用點進去都知道在講哪個app,412,1725289552
3246733298562124318,214647329,"At first, De Niro said there was a mistake on the teleprompter, before realizing that entire sections of his speech had been removed.",317,1701260791
3241584672064062787,1152137,"At the risk of sounding like an irritated mother who has been awakened far too often by kids who can’t get it together, between SBF, whatever latest aggrieved nonsense Elon is spewing and this, it’s not something to admire esp given the wealth and intelligence of this world.",842,1700647027
3510503585396203051,50733057,When they cried to get Taylor Made freestyle taken down it was cool… Drake sues for defamation now it’s a problem 😂 … “The Culture” is full of 💩,185,1732704660
3450037688442015951,47477498465,Layak,2993,1725496563
3555126644967064739,55026704982,Calling ALL authors!!! Drop your books! I’m making my birthday book wishlist 🥰,126,1738024143
3174473375291922880,175341077,"Judge Beryl A. Howell of the U.S. District Court for the District of Columbia found that the U.S. Copyright Office was correct in denying copyright protections to a work that was created entirely without human involvement. 

https://www.politico.com/news/2023/08/21/ai-cannot-hold-copyright-federal-judge-rules-00111865",571,1692646737
3209452710515577843,1614045316,"90’s Yearbook Bri, brought to you by Artificial Intelligence",102,1696816599
3554968135028380589,6970288785,"China copiará todo lo que haga occidente y lo hará más barato y hasta mejor.  Tiene recursos minerales, humanos y una educación pública sobresaliente.",284,1738005247
3535166185868919158,180942278,"Farewell 2024- the year we found out Al Pacino uses a Shrek mobile phone cover. 

31 million views on Instagram 
13 million views on TikTok

I was interviewing him about his autobiography Sonny Boy and it was turned into a one hour programme on iPlayer
https://www.bbc.co.uk/iplayer/episode/m002491c",1608,1735644715
